# Seed:     444444
#
#   a      e        i        node     peri     Manom      resamp       q        r        M      m_rand H_rand color flag delta    m_int   H_int eff   RA(H)     DEC    delta_ra delt_dec Surv.  Comments
#
# flag: >0: detected; >2: characterized; 0 mod(2): tracked
# Survey: name of the block
# delta_ra: distance from center of pointing [arcsec]
# delt_dec: distance from center of pointing [arcsec]
#
  48.789  0.370    0.057      88.7     224.9      50.8      5.6   30.723   43.881   53.826   24.636   8.21  0.00  4   42.894   24.589   8.16 0.77  3.17363  17.7163  2.84940 -0.79285 2015BD.eff res
  48.551  0.370    0.057     109.0     302.1      52.3      2.9   30.573   40.335   43.927   23.530   7.46  0.53  4   39.355   23.055   6.99 0.74  9.16062  16.3794  3.04199  0.93212 L5c-smooth res
  48.054  0.370    0.057      70.8     244.0      52.6      7.0   30.260   43.832   55.675   23.470   7.02  0.00  4   42.856   23.379   6.93 0.86  3.40403  18.6172  2.83708 -0.73202 2015BC.eff res
  48.539  0.370    0.057     170.2     324.3     317.6      4.4   30.566   42.726  308.939   24.157   7.84  0.68  4   41.741   23.530   7.22 0.59  2.59466  15.1882  2.86945 -0.93399 L4v-smooth res
  47.984  0.370    0.057     220.7     121.9      35.5      2.2   30.216   34.472   26.726   23.957   8.57  0.98  4   33.490   23.208   7.82 0.67  2.47388  14.6598  3.40006 -1.13834 L4v-smooth res
  48.090  0.370    0.057     320.4     189.8      49.1      6.2   30.282   38.584   39.793   23.717   7.79  0.57  4   37.607   23.609   7.69 0.71 15.03807 -17.2640  2.97117  0.86249 L4k-smooth res
  48.297  0.370    0.057     105.5     265.6      23.6      5.6   30.413   31.852   14.819   24.273   9.27  0.79  3   30.863   22.970   7.97 0.52  2.81443  16.1880  3.68874 -1.13653 L4v-smooth res
  48.576  0.370    0.057     325.7     159.8      12.4      9.1   30.588   30.703    4.024   22.632   7.75  0.33  4   29.723   22.309   7.43 0.84  9.14815  16.4188  3.78852  1.15541 L5c-smooth res
  48.277  0.370    0.057      74.0     194.8     352.6      0.9   30.400   32.215  343.279   23.942   8.80  0.76  4   31.247   22.840   7.69 0.46 15.27771 -18.1370  3.42776  0.92309 L4j-smooth res
  48.165  0.370    0.057     167.9     278.3     342.6      4.3   30.330   31.679  345.647   23.971   8.93  0.00  4   30.705   23.965   8.92 0.81  3.44144  18.7163  3.68940 -0.94121 2015BC.eff res
  48.387  0.370    0.057      14.7     170.5     344.1      4.4   30.470   34.105  335.676   24.287   8.93  0.58  3   33.131   23.319   7.96 0.41  8.98037  17.1807  3.47936  1.01313 L5c-smooth res
  48.799  0.370    0.057      67.4     134.5     336.0      0.7   30.729   36.732  327.698   22.885   7.22  0.71  4   35.752   22.286   6.63 0.82  9.16607  16.3854  3.28610  1.00782 L5c-smooth res
